1.596	2.085	1.279	1.714	1.249	1.353	1.394	1.596	1.56	1.543	2.193	1.672	1.033	0.805	1.944	2	1.248	1.652	1.263	2.106
1.627	2.37	1.224	1.5	1.273	1.513	1.386	1.544	1.456	1.675	2.176	1.65	1.231	0.804	1.933	1.568	1.595	1.407	1.61	2.498
1.86	2.608	1.474	1.462	1.272	1.741	1.323	1.439	1.419	1.834	2.379	1.81	0.99	0.863	2.433	1.714	1.46	1.615	1.653	2.813
1.884	2.311	1.333	1.82	1.234	1.641	1.475	1.625	1.532	1.764	2.173	1.855	1.074	0.852	2.248	1.651	1.401	1.829	1.563	2.31
2.058	3.12	0.531	2.074	2.633	2.168	1.985	2.19	2.268	2.005	3.286	1.396	0.573	3.163	3.377	2.506	3.466	1.562	1.748	3.019
1.542	4.386	1.59	2.856	4.38	2.916	4.175	3.805	3.841	2.332	4.991	1.8	1.262	4.406	3.903	2.428	3.504	1.748	3.212	4.503
3.72	3.813	2.022	3.576	2.145	2.713	2.945	2.214	2.191	4.358	2.896	2.602	0.855	1.731	3.483	2.99	2.271	3.146	1.992	3.796
3.042	3.853	1.984	3.901	1.878	2.548	3.939	2.303	2.572	3.848	3.824	2.633	1.182	2.072	3.245	3.13	2.093	3.177	2.153	3.689
2.945	3.521	1.351	2.549	3.419	2.788	2.997	1.106	2.253	3.67	2.835	3.323	1.468	1.713	2.732	3.848	2.034	2.061	2.503	3.503
2.429	2.407	1.284	4.105	2.126	2.556	4.454	1.813	3.433	2.909	4.63	1.978	0.917	2.452	2.21	2.511	2.255	2.423	3.359	2.693
2.381	4.455	1.506	4.555	2.773	2.227	3.488	2.17	4.123	3.045	4.133	1.693	1.699	3.825	4.097	2.584	2.886	1.96	4.294	3.261
1.894	2.391	1.351	1.849	1.209	1.582	1.496	1.701	1.799	1.752	2.323	1.874	0.767	0.799	2.366	2.325	1.173	1.969	1.242	2.426
1.548	2.216	1.337	1.485	0.781	1.563	1.413	1.231	1.565	1.577	2.03	1.545	1.411	0.864	2.361	1.797	1.622	1.604	1.613	2.364
1.868	2.685	1.402	1.874	1.216	1.604	1.423	1.788	1.78	1.76	2.608	2.034	0.803	0.847	2.481	2.159	1.092	1.867	1.16	2.682
2.228	2.817	1.625	2.054	1.093	1.984	1.896	2.02	2.119	2.29	2.649	2.286	1.007	0.977	2.372	2.065	1.323	2.005	1.328	2.707
2.376	2.963	2.041	2.588	0.94	1.934	1.994	2.489	2.527	2.343	2.724	2.513	1.005	1.022	2.462	2.116	1.134	2.625	1.089	2.699
2.564	4.491	0.34	2.328	2.443	2.037	3.296	2.894	2.867	2.059	4.62	2.156	1.298	3.144	3.06	2.631	2.865	2.844	2.312	3.545
1.89	2.784	1.081	2.367	4.052	2.479	2.46	2.275	2.461	2.586	3.439	1.972	0.58	3.882	2.679	2.753	2.452	2.092	3.024	3.078
3.245	4.499	2.106	3.142	1.349	3.666	2.644	2.56	3.303	4.345	2.222	2.528	1.071	1.585	3.485	3.582	2.103	3.836	1.872	4.05
1.595	9.28	2.587	9.232	1.614	8.44	9.022	1.308	7.183	2.606	8.786	2.533	1.772	2.954	9.379	4.204	1.928	2.068	3.293	9.41
2.669	2.863	1.044	4.12	2.191	3.903	4.433	2.306	3.365	3.241	4.36	2.487	1.147	1.856	2.123	2.364	2.236	2.757	2.451	3.33
2.576	3.556	0.892	2.417	3.854	2.44	3.809	3.438	3.16	2.286	4.325	2.183	0.832	3.202	2.547	2.564	3.003	2.653	4.001	4.038
3.047	5.623	0.824	5.915	2.09	4.07	3.54	2.422	3.114	1.615	2.86	0.998	2.472	2.846	5.598	1.856	1.971	2.087	3.157	2.718
3.226	2.675	0.739	2.301	2.868	2.378	4.313	4.202	5.065	2.674	5.206	1.845	0.831	3.462	2.886	2.066	2.312	2.454	3.335	4.134
3.034	3.771	1.602	2.963	0.745	3.169	2.809	2.558	2.64	2.806	3.211	2.573	1.352	1.628	3.014	3	1.173	3.136	0.669	3.623
2.185	3.272	1.782	2.966	0.338	2.173	2.274	2.302	2.645	2.281	2.543	2.364	1.449	0.995	3.058	2.565	0.946	2.843	0.974	3.212
2.179	3.054	2.281	3.157	0.63	2.056	2.406	2.659	3.078	2.394	3.234	3.191	1.504	1.953	3.676	3.358	1.255	3.152	1.275	2.831
2.823	2.939	2.828	3.149	0.834	2.118	2.324	2.896	2.753	2.267	3.032	3.037	0.992	0.928	2.912	2.41	0.886	3.217	0.781	3.258
2.439	2.9	1.748	2.527	0.725	2.041	1.961	2.385	2.266	2.585	2.613	2.411	0.945	1.166	2.562	2.379	1.074	2.601	1.183	2.924
1.945	2.241	1.847	1.798	1.946	1.77	1.92	1.965	2.062	1.881	2.625	2.367	0.301	1.317	2.662	2.69	1.891	2.002	1.497	2.353
1.064	1.067	0.124	1.196	0.821	1.161	0.891	1.081	1.221	0.961	1.351	0.871	0.884	0.443	1.131	0.986	0.929	0.985	0.612	1.286
1.299	1.379	0.112	1.155	1.228	1.096	0.999	0.982	1.325	1.063	1.533	0.937	0.616	0.684	0.939	1.338	1.219	0.989	0.556	1.542
1.219	1.603	0.118	1.417	1.79	1.28	1.044	1.236	1.413	1.359	1.859	0.715	0.548	1.492	1.237	0.913	1.95	0.917	0.978	1.736
1.188	1.241	0.78	0.88	1.04	0.977	0.819	1.043	0.921	1.247	1.836	1.197	1.38	1.505	1.753	1.268	1.064	0.947	1.252	1.759
2.422	1.934	1.571	1.402	1.858	2.032	1.31	1.795	1.697	2.407	2.188	1.883	1.385	1.077	2.205	1.714	1.962	1.646	2.114	2.163
1.83	1.609	1.071	1.292	1.292	1.441	1.103	1.37	1.283	1.773	1.662	1.247	1.558	0.875	1.757	1.878	1.827	1.362	1.759	1.744
2.262	3.622	2.059	3.475	4.075	2.398	4.828	4.152	4.375	2.649	4.95	1.478	2.656	4.9	3.632	2.735	3.847	1.703	4.498	4.918
2.513	3.923	1.421	4.555	3.433	2.491	5.62	3.618	5.02	2.962	5.438	1.978	2.8	4.639	3.526	3.171	3.694	1.993	4.891	3.971
2.494	4.622	1.256	5.063	3.625	2.506	5.289	2.441	4.08	3.526	4.813	2.212	2.084	3.946	4.166	3.268	2.015	2.725	4.221	4.331
1.907	2.026	2.079	2.057	3.932	2.488	3.298	5.466	3.285	2.156	3.977	1.349	1.837	3.036	2.494	3.016	3.794	1.042	2.529	5.344
1.617	2.49	0.615	2.064	1.172	1.372	2.4	1.888	2.025	1.836	2.759	0.892	1.484	1.204	2.447	2.293	1.268	1.353	1.071	2.84
1.745	2.228	1.01	1.443	1.091	1.205	1.251	1.231	1.282	1.862	1.793	1.331	1.065	0.711	2.181	1.821	1.069	1.867	1.161	2.331
1.556	2.284	1.449	2.165	2.181	2.233	1.602	1.37	1.959	2.016	3.568	1.873	1.072	2.32	3.554	3.14	2.011	1.108	1.456	2.954
1.721	3.002	1.799	1.955	2.51	1.901	1.834	1.614	2.013	2.049	3.718	1.659	0.89	2.465	3.178	2.816	2.48	1.594	1.707	2.911
1.443	2.017	1.215	1.534	1.121	1.271	1.288	1.489	1.541	1.451	2.203	1.782	1.305	0.954	1.821	1.533	1.537	1.573	1.763	2.195
1.444	1.859	1.142	1.285	1.135	1.264	1.225	1.358	1.364	1.497	2.054	1.79	1.322	0.886	1.835	1.751	1.435	1.327	1.63	1.872
1.546	2.048	1.195	1.489	1.1	1.41	1.21	1.379	1.447	1.497	2.072	1.652	1.395	0.8	1.906	1.583	1.735	1.427	1.725	1.973
1.342	1.826	1.459	1.465	1.179	1.348	1.326	1.475	1.52	1.369	2.296	2.172	1.287	1.017	2.43	1.717	1.37	1.457	1.711	2.162
1.521	1.754	1.256	1.726	1.084	1.188	1.324	1.491	1.487	1.538	2.015	1.824	1.104	0.757	1.998	1.759	1.662	1.724	1.597	2.032
1.831	2.115	1.708	1.979	1.534	1.583	1.584	1.886	1.97	1.83	2.329	2.104	0.907	0.879	2.295	1.956	1.372	1.96	1.367	2.331
1.468	4.342	1.731	2.604	4.524	2.841	3.901	4	3.609	2.135	5.054	1.785	1.375	4.067	4.015	2.504	3.672	1.748	3.218	4.774
1.772	2.862	1.313	4.802	2.526	2.469	5.563	3.099	4.618	3.31	4.726	1.579	1.403	3.217	3.496	2.802	2.313	2.143	3.367	3.72
3.046	3.084	1.642	3.038	2.625	2.874	2.777	1.496	2.558	3.364	1.948	3.271	1.457	2.008	2.035	3.098	2.5	2.273	2.477	3.043
2.3	2.515	1.975	2.681	2.843	3.586	3.494	1.566	1.927	2.355	3.589	3.192	1.516	2.901	2.127	2.885	2.471	2.04	3.109	2.716
2.37	2.517	2.558	2.981	1.732	2.127	4.683	1.767	2.222	2.434	4.204	3.693	1.528	2.735	5.033	2.536	1.877	1.862	3.724	2.187
2.52	2.713	1.728	3.943	2.777	2.118	4.55	1.537	2.432	2.463	3.83	2.242	1.235	2.47	4.568	2.35	3.033	1.868	3.291	2.187
